CustomerID,Current_Status,Churn_Probability,Tenure_Months,Monthly_Bill,Contract_Type,Internet_Service,Payment_Method,Risk_Tier
5684-FJVYR,No,0.020856492481166198,72,90.35,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
1265-HVPZB,No,0.020800172316835355,59,66.4,One year,DSL,Credit card (automatic),Low Risk (Loyal)
1223-UNPKS,No,0.020787593898991687,20,20.05,Two year,No,Mailed check,Low Risk (Loyal)
3911-RSNHI,No,0.020770895398221367,71,61.4,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4178-EGMON,No,0.020743337871709174,70,88.0,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
1498-NHTLT,No,0.020687898077937684,59,86.75,Two year,DSL,Electronic check,Low Risk (Loyal)
6166-YIPFO,No,0.020642221999226256,72,64.7,Two year,DSL,Electronic check,Low Risk (Loyal)
8327-WKMIE,No,0.020618346718489784,37,20.15,One year,No,Credit card (automatic),Low Risk (Loyal)
5668-MEISB,No,0.0206066144405355,72,106.1,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
5859-HZYLF,No,0.0206020660458909,26,19.15,Two year,No,Credit card (automatic),Low Risk (Loyal)
8221-HVAYI,No,0.02055985591181918,35,69.15,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9581-GVBXT,No,0.02055405758244246,59,34.8,One year,DSL,Mailed check,Low Risk (Loyal)
0979-MOZQI,No,0.020510749335668144,62,39.0,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8645-KOMJQ,No,0.020462802082033937,69,81.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4254-QPEDE,No,0.02040282654213276,52,66.25,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0902-RFHOF,No,0.020344237819982652,38,20.1,One year,No,Mailed check,Low Risk (Loyal)
7665-NKLAV,No,0.020335126961336058,36,40.65,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
6242-FEGFD,No,0.020326931576208115,66,96.6,Two year,Fiber optic,Mailed check,Low Risk (Loyal)
6603-YRDCJ,No,0.020233145597837728,33,61.05,Two year,DSL,Mailed check,Low Risk (Loyal)
1534-OULXE,No,0.020211756880263162,61,49.7,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9548-LERKT,No,0.020186363969551036,24,19.75,Two year,No,Mailed check,Low Risk (Loyal)
3720-DBRWL,No,0.020156613771496093,51,83.85,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0071-NDAFP,No,0.020146136771902245,25,25.5,Two year,No,Credit card (automatic),Low Risk (Loyal)
4890-VMUAV,No,0.02007287675997988,63,71.5,One year,DSL,Electronic check,Low Risk (Loyal)
0604-THJFP,No,0.02001635805450157,59,75.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5177-RVZNU,No,0.02000533279751715,37,20.3,One year,No,Bank transfer (automatic),Low Risk (Loyal)
5453-YBTWV,No,0.01997574286119015,70,101.1,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
0436-TWFFZ,No,0.01993014993331661,67,85.25,Two year,DSL,Mailed check,Low Risk (Loyal)
3978-YNKDD,No,0.019879942550945783,19,20.85,Two year,No,Credit card (automatic),Low Risk (Loyal)
3653-NCRDJ,No,0.019835880228910748,43,19.2,One year,No,Mailed check,Low Risk (Loyal)
9385-NXKDA,No,0.019663075447131726,72,82.65,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0731-EBJQB,No,0.01965125116989886,52,20.4,One year,No,Electronic check,Low Risk (Loyal)
0129-QMPDR,No,0.019650129085801115,44,20.5,One year,No,Bank transfer (automatic),Low Risk (Loyal)
1755-FZQEC,No,0.019647865292756413,39,19.9,One year,No,Mailed check,Low Risk (Loyal)
3070-FNFZQ,No,0.019596327771458196,23,20.4,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
4295-YURET,No,0.01953328858322085,56,72.6,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2192-CKRLV,No,0.019526243084337463,72,49.2,Two year,DSL,Electronic check,Low Risk (Loyal)
3489-VSFRD,No,0.01938895957910424,56,60.25,One year,DSL,Credit card (automatic),Low Risk (Loyal)
9150-HEPMB,No,0.01933107896482909,56,52.7,One year,DSL,Mailed check,Low Risk (Loyal)
7025-WCBNE,No,0.01931190074997068,47,59.6,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8590-OHDIW,No,0.019306956017152863,38,20.3,One year,No,Mailed check,Low Risk (Loyal)
5696-JVVQY,No,0.019249724301937086,48,70.1,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8672-OAUPW,No,0.019247408572878266,51,47.85,One year,DSL,Credit card (automatic),Low Risk (Loyal)
5656-MJEFC,No,0.019219031452128135,42,48.15,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2521-NPUZR,No,0.019140972283782958,70,101.0,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
6418-HNFED,No,0.019111996143809852,51,83.25,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2498-XLDZR,No,0.01898281283097642,32,73.6,Two year,DSL,Mailed check,Low Risk (Loyal)
1395-WSWXR,No,0.018956040674859235,24,20.75,Two year,No,Mailed check,Low Risk (Loyal)
6120-RJKLU,No,0.018934515843290364,62,79.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2812-REYAT,No,0.018918910846032692,49,20.05,One year,No,Bank transfer (automatic),Low Risk (Loyal)
6203-HBZPA,No,0.018876974016397135,52,63.9,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8200-LGKSR,No,0.018876311626675912,71,83.2,Two year,DSL,Electronic check,Low Risk (Loyal)
8060-HIWJJ,No,0.018868655137115824,64,86.55,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1930-QPBVZ,No,0.018780786613801944,68,95.1,Two year,Fiber optic,Bank transfer (automatic),Low Risk (Loyal)
2612-PHGOX,No,0.01877762282126775,64,76.1,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5126-RCXYW,No,0.01876580434381955,54,46.0,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5622-UEJFI,No,0.018765214424296434,35,25.4,Two year,No,Credit card (automatic),Low Risk (Loyal)
7977-HXJKU,No,0.018750634417901348,21,19.6,Two year,No,Mailed check,Low Risk (Loyal)
5387-ASZNZ,No,0.01874310930533513,66,63.85,One year,DSL,Credit card (automatic),Low Risk (Loyal)
2324-AALNO,No,0.018713435407743596,48,24.55,One year,No,Bank transfer (automatic),Low Risk (Loyal)
6963-EZQEE,No,0.018630640898979058,70,88.55,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
6732-VAILE,No,0.018626487809534954,70,85.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9888-ZCUMM,No,0.018589310083820556,64,60.05,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4751-ERMAN,No,0.01852196190867999,72,75.4,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4487-ZYJZK,No,0.018478690619039635,38,19.6,One year,No,Credit card (automatic),Low Risk (Loyal)
3935-TBRZZ,No,0.01847095262914635,44,25.7,One year,No,Mailed check,Low Risk (Loyal)
0301-KOBTQ,No,0.018458004210395625,32,20.05,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
6546-OPBBH,No,0.018444570255128828,51,23.95,One year,No,Mailed check,Low Risk (Loyal)
0230-UBYPQ,No,0.018404288065294868,63,36.1,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1371-OJCEK,No,0.01839563421740219,48,24.35,One year,No,Bank transfer (automatic),Low Risk (Loyal)
8125-QPFJD,No,0.018370273234927813,72,84.9,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
2725-IWWBA,No,0.01836941284120245,46,56.9,One year,DSL,Mailed check,Low Risk (Loyal)
5996-EBTKM,No,0.01836194032180654,67,69.9,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5702-KVQRD,No,0.0182655121559419,71,82.55,Two year,DSL,Electronic check,Low Risk (Loyal)
4039-PIMHX,No,0.01825720689294254,49,49.8,Two year,DSL,Mailed check,Low Risk (Loyal)
6199-IPCAO,No,0.018253344881723678,29,26.1,Two year,No,Mailed check,Low Risk (Loyal)
8174-TBVCF,No,0.018236703928357297,70,94.8,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8450-LUGUK,No,0.01822698678432354,37,24.1,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
7233-PAHHL,No,0.018223461726715268,66,84.0,Two year,DSL,Mailed check,Low Risk (Loyal)
5792-JALQC,No,0.018221764975728198,52,59.85,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4676-WLUHT,No,0.01818035141994951,54,46.2,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9950-MTGYX,No,0.018143963716564904,28,20.3,Two year,No,Credit card (automatic),Low Risk (Loyal)
0969-RGKCU,No,0.018068855998026385,37,19.8,One year,No,Credit card (automatic),Low Risk (Loyal)
9447-YPTBX,No,0.018066103056858965,50,19.85,One year,No,Bank transfer (automatic),Low Risk (Loyal)
5248-RPYWW,No,0.018037094156290966,72,90.15,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
2805-AUFQN,No,0.018004664426277437,25,19.8,Two year,No,Credit card (automatic),Low Risk (Loyal)
0057-QBUQH,No,0.017995185827594868,43,25.1,Two year,No,Electronic check,Low Risk (Loyal)
7552-KEYGT,No,0.017992878637718358,27,19.55,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
8173-RXAYP,No,0.017960604627672704,24,19.7,Two year,No,Mailed check,Low Risk (Loyal)
8958-JPTRR,No,0.01795595705743066,56,24.3,One year,No,Electronic check,Low Risk (Loyal)
1177-XZBJL,No,0.017935465200095858,53,64.15,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8404-VIOMB,No,0.017930327849633294,66,62.5,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3566-CAAYU,No,0.01792627722680694,64,49.85,Two year,DSL,Electronic check,Low Risk (Loyal)
6814-ZPWFQ,No,0.01791559006152012,51,25.0,One year,No,Bank transfer (automatic),Low Risk (Loyal)
9470-YFUYI,No,0.017885628117965888,71,71.0,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5751-USDBL,No,0.017875364899066302,46,81.0,Two year,DSL,Mailed check,Low Risk (Loyal)
6048-NJXHX,No,0.017871829255176313,41,19.75,Two year,No,Electronic check,Low Risk (Loyal)
4538-WNTMJ,No,0.017855421571740537,46,24.95,One year,No,Mailed check,Low Risk (Loyal)
1897-OKVMW,No,0.017818672997061483,64,90.6,Two year,DSL,Mailed check,Low Risk (Loyal)
4381-MHQDC,No,0.017812429157439916,47,65.0,Two year,DSL,Mailed check,Low Risk (Loyal)
6923-AQONU,No,0.01779945494983675,23,20.9,Two year,No,Mailed check,Low Risk (Loyal)
0383-CLDDA,No,0.017795677449396783,69,85.35,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0707-HOVVN,No,0.0177928296434466,70,75.5,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3745-HRPHI,No,0.017783373150410568,66,54.65,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0455-ENTCR,No,0.017763597400957145,66,85.25,Two year,DSL,Electronic check,Low Risk (Loyal)
6762-QVYJO,No,0.01776313706123111,58,59.75,Two year,DSL,Mailed check,Low Risk (Loyal)
1837-YQUCE,No,0.017738168695021397,70,58.35,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7508-DQAKK,No,0.017685438391575943,64,86.4,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8565-WUXZU,No,0.01767076772077184,72,84.8,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
8050-DVOJX,No,0.017647600066706168,49,81.35,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2977-CEBSX,No,0.01764227511416398,66,90.05,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0263-FJTQO,No,0.017640211508490915,50,70.5,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2274-XUATA,No,0.01761106202168603,72,63.1,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9805-FILKB,No,0.01761080536714217,46,20.2,One year,No,Bank transfer (automatic),Low Risk (Loyal)
7153-CHRBV,No,0.017596479154370813,57,59.3,One year,DSL,Mailed check,Low Risk (Loyal)
1686-STUHN,No,0.01759605198478847,42,19.8,One year,No,Bank transfer (automatic),Low Risk (Loyal)
0016-QLJIS,No,0.01757664086145811,65,90.45,Two year,DSL,Mailed check,Low Risk (Loyal)
1333-PBMXB,No,0.017527419664014048,54,24.75,One year,No,Bank transfer (automatic),Low Risk (Loyal)
1227-UDMZR,No,0.017507253322232977,72,91.15,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0739-UUAJR,No,0.01749336741804252,72,53.8,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4849-PYRLQ,No,0.017397818462365346,56,73.25,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5986-WWXDV,No,0.017368854014535955,39,19.35,One year,No,Bank transfer (automatic),Low Risk (Loyal)
2753-JMMCV,No,0.017325169862570607,65,74.2,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
6258-PVZWJ,No,0.017291663582235915,68,90.8,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
7771-CFQRQ,No,0.01725211981299371,47,63.8,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0298-XACET,No,0.0172490763392987,52,50.2,Two year,DSL,Mailed check,Low Risk (Loyal)
4335-UPJSI,No,0.017229361515467077,24,19.75,Two year,No,Mailed check,Low Risk (Loyal)
7301-ABVAD,No,0.017167427771902246,72,86.6,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
2256-YLYLP,No,0.017154896957377937,68,72.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3557-HTYWR,No,0.0171305888317131,47,74.05,Two year,DSL,Mailed check,Low Risk (Loyal)
0277-ORXQS,No,0.01712417521978868,66,50.55,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3908-MKIMJ,No,0.017113478552840625,68,41.95,Two year,DSL,Electronic check,Low Risk (Loyal)
7267-FRMJW,No,0.017105114788995453,25,20.1,Two year,No,Mailed check,Low Risk (Loyal)
8098-TDCBU,No,0.01708968914937796,42,25.25,Two year,No,Electronic check,Low Risk (Loyal)
4893-GYUJU,No,0.017059707426771382,50,19.35,One year,No,Mailed check,Low Risk (Loyal)
9871-ELEYA,No,0.017055690480512965,34,67.65,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8661-BOYNW,No,0.017043717863939267,72,84.4,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0354-VXMJC,No,0.01695087533162528,23,19.6,Two year,No,Credit card (automatic),Low Risk (Loyal)
4999-IEZLT,No,0.016900706570077445,66,29.45,One year,DSL,Credit card (automatic),Low Risk (Loyal)
2400-XIWIO,No,0.016897174023892507,71,90.1,Two year,DSL,Electronic check,Low Risk (Loyal)
2332-TODQS,No,0.01688307130256436,48,25.05,One year,No,Credit card (automatic),Low Risk (Loyal)
9253-VIFJQ,No,0.016879761281259974,65,67.05,One year,DSL,Credit card (automatic),Low Risk (Loyal)
2137-DQMEV,No,0.016857216665699695,68,44.8,One year,DSL,Mailed check,Low Risk (Loyal)
9297-EONCV,No,0.01683092658839636,72,91.35,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3544-FBCAS,No,0.01677876810799988,72,83.6,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1971-DTCZB,No,0.01674832305467589,72,90.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6369-MCAKO,No,0.016713713993955697,68,89.05,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0214-JHPFW,No,0.0166536219070782,70,57.8,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5498-IBWPI,No,0.01663397831588712,66,49.4,One year,DSL,Credit card (automatic),Low Risk (Loyal)
4549-ZDQYY,No,0.016622500981937866,52,57.95,One year,DSL,Credit card (automatic),Low Risk (Loyal)
1172-VIYBP,No,0.016536156851706826,53,69.7,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7216-KAOID,No,0.016515064568374198,41,19.5,One year,No,Bank transfer (automatic),Low Risk (Loyal)
3521-HTQTV,No,0.016506321170975186,34,26.1,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
7297-DVYGA,No,0.01646904634136429,51,19.85,One year,No,Bank transfer (automatic),Low Risk (Loyal)
6094-ZIVKX,No,0.0164547972396217,68,54.45,One year,DSL,Credit card (automatic),Low Risk (Loyal)
8469-SNFFH,No,0.016451490445918343,70,79.4,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7054-DMVAS,No,0.016419569123087098,54,65.3,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9339-FIIJL,No,0.01641866112023658,72,85.95,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
7401-JIXNM,No,0.016350863320825568,54,91.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4568-KNYWR,No,0.016315696304771737,52,63.25,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4526-EXKKN,No,0.016263662414257272,40,24.6,Two year,No,Mailed check,Low Risk (Loyal)
9479-HYNYL,No,0.016240013791738627,71,80.7,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8169-SAEJD,No,0.016221451616933592,69,56.55,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0459-SPZHJ,No,0.016173028176338804,63,83.5,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0114-IGABW,No,0.016172338808095155,71,58.25,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4213-HKBJO,No,0.01613746453846465,33,25.7,Two year,No,Credit card (automatic),Low Risk (Loyal)
1187-WILMM,No,0.01613178859451585,63,89.4,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1970-KKFWL,No,0.016115544155976526,35,23.3,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
6681-ZSEXG,No,0.016109949880711304,56,59.5,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1830-GGFNM,No,0.016087765422932238,65,94.55,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
5816-JMLGY,No,0.0160712172226788,70,80.4,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9227-YBAXE,No,0.016003088974105295,65,82.5,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3166-PNEOF,No,0.015990713777604793,61,86.45,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5322-ZSMZY,No,0.01591441450325173,31,25.75,Two year,No,Mailed check,Low Risk (Loyal)
0909-SELIE,No,0.015843982923062827,61,80.8,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5125-CNDSP,No,0.015835415210293642,63,40.6,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
4827-DPADN,No,0.01582678310939052,72,83.3,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
2987-BJXIK,No,0.015774998708385498,70,84.7,Two year,DSL,Mailed check,Low Risk (Loyal)
3638-WEABW,No,0.015757716271305046,58,59.9,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1627-AFWVJ,No,0.015743748581309606,29,19.4,Two year,No,Mailed check,Low Risk (Loyal)
9778-OGKQZ,No,0.0157020209055519,72,92.0,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5456-ITGIC,No,0.015692802794485164,72,64.45,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4609-KNNWG,No,0.01566480242916745,27,19.9,Two year,No,Mailed check,Low Risk (Loyal)
4163-HFTUK,No,0.01566025443943338,51,19.1,One year,No,Electronic check,Low Risk (Loyal)
2211-RMNHO,No,0.01562471728788757,68,85.3,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8218-FFJDS,No,0.015583260682188163,72,86.4,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3146-MSEGF,No,0.015580010166074708,72,88.05,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5249-QYHEX,No,0.015565262463173133,40,24.8,Two year,No,Mailed check,Low Risk (Loyal)
8232-CTLKO,No,0.01556042493367795,66,59.75,Two year,DSL,Electronic check,Low Risk (Loyal)
5980-BDHPY,No,0.015532696491025968,72,87.1,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
6586-MYGKD,No,0.015525232456706548,70,76.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2346-CZYIL,No,0.015519988767531705,27,20.35,Two year,No,Credit card (automatic),Low Risk (Loyal)
9415-ZNBSX,No,0.015464658248974073,70,89.0,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9541-ZPSEA,No,0.015461560351560027,68,80.35,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
7815-PDTHL,No,0.015455610917427231,35,20.2,Two year,No,Mailed check,Low Risk (Loyal)
7850-THJMU,No,0.015449741560015749,26,19.65,Two year,No,Credit card (automatic),Low Risk (Loyal)
2725-TTRIQ,No,0.01543691428981983,72,84.2,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
3398-GCPMU,No,0.015432772038370766,72,89.55,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3933-DQPWX,No,0.015402196114311227,50,39.7,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3108-PCCGG,No,0.015391700910171531,72,84.45,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8184-WMOFI,No,0.01536854481766833,62,71.4,One year,DSL,Credit card (automatic),Low Risk (Loyal)
4774-HHGGS,No,0.015366341510457389,30,19.05,Two year,No,Mailed check,Low Risk (Loyal)
5171-EPLKN,No,0.015340495640283794,27,19.85,Two year,No,Credit card (automatic),Low Risk (Loyal)
6248-TKCQV,No,0.015336785542964805,70,80.6,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
0674-GCDXG,No,0.015334893032190353,63,71.9,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5997-OPVFA,No,0.015317655463654115,72,89.05,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5003-XZWWO,No,0.01530663032494421,71,84.2,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1492-KGETH,No,0.015303111563800103,70,78.35,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8859-AXJZP,No,0.015266635814163465,39,23.8,Two year,No,Mailed check,Low Risk (Loyal)
4518-FZBSX,No,0.015245501208954388,42,20.25,One year,No,Mailed check,Low Risk (Loyal)
2845-KDHVX,No,0.015231490713033513,64,68.3,Two year,DSL,Mailed check,Low Risk (Loyal)
4334-HOWRP,No,0.015207479846128018,72,64.95,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
3572-UUHRS,No,0.015195650362484056,45,18.85,One year,No,Bank transfer (automatic),Low Risk (Loyal)
8295-KMENE,No,0.015176773874466858,59,76.45,Two year,DSL,Mailed check,Low Risk (Loyal)
2996-XAUVF,No,0.015155560524345461,70,40.05,Two year,DSL,Mailed check,Low Risk (Loyal)
8766-PAFNE,No,0.015109009298679348,71,79.1,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
1552-CZCLL,No,0.015104754399983733,55,20.0,Month-to-month,No,Credit card (automatic),Low Risk (Loyal)
4955-VCWBI,No,0.015082177812700435,43,20.0,One year,No,Mailed check,Low Risk (Loyal)
0771-CHWSK,No,0.015061812114526148,66,74.6,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0795-LAFGP,No,0.015052369268185513,71,90.4,Two year,DSL,Electronic check,Low Risk (Loyal)
6023-GSSXW,No,0.015005546084187207,69,61.45,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2430-RRYUW,No,0.014948419015761907,66,54.8,One year,DSL,Mailed check,Low Risk (Loyal)
7131-ZQZNK,No,0.014937855649082735,60,59.85,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8626-PTQGE,No,0.014934233030828461,69,60.05,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8204-YJCLA,No,0.014932443157167411,72,64.8,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
9385-EHGDO,No,0.014894946249450196,35,19.85,Two year,No,Mailed check,Low Risk (Loyal)
1568-LJSZU,No,0.014883240626154592,68,92.2,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
5451-MHQOF,No,0.014872125945594466,56,24.45,One year,No,Mailed check,Low Risk (Loyal)
3740-RLMVT,No,0.014841884945640762,67,60.95,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8197-BFWVU,No,0.014798739088418434,72,93.25,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
1265-ZFOSD,No,0.014679138668375885,64,81.3,Two year,DSL,Mailed check,Low Risk (Loyal)
9102-OXKFY,No,0.01466042127071496,59,54.15,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9028-LIHRP,No,0.014605990818581873,71,100.2,Two year,Fiber optic,Credit card (automatic),Low Risk (Loyal)
9675-ICXCT,No,0.014603606081260451,72,80.8,Two year,DSL,Electronic check,Low Risk (Loyal)
4782-OSFXZ,No,0.014567530338233678,71,82.7,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8148-NLEGT,No,0.014542267975200383,42,22.95,Two year,No,Electronic check,Low Risk (Loyal)
3079-BCHLN,No,0.014534739402251905,47,19.9,One year,No,Bank transfer (automatic),Low Risk (Loyal)
2122-SZZZD,No,0.014443882647773605,44,19.5,One year,No,Credit card (automatic),Low Risk (Loyal)
7799-LGRDP,No,0.014439071877498407,43,25.7,Two year,No,Credit card (automatic),Low Risk (Loyal)
6974-DAFLI,No,0.014437385606053227,55,19.7,One year,No,Electronic check,Low Risk (Loyal)
2511-ALLCS,No,0.014433621110153347,35,24.3,Two year,No,Bank transfer (automatic),Low Risk (Loyal)
4825-XJGDM,No,0.014411271733204455,61,43.7,One year,DSL,Credit card (automatic),Low Risk (Loyal)
6119-SPUDB,No,0.01440596173961436,46,38.25,Two year,DSL,Mailed check,Low Risk (Loyal)
9674-EHPPG,No,0.014401732826107775,46,40.4,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9565-FLVCG,No,0.014401237423381038,65,69.55,Two year,DSL,Mailed check,Low Risk (Loyal)
9067-SQTNS,No,0.014383872077865286,44,20.6,One year,No,Bank transfer (automatic),Low Risk (Loyal)
8414-OOEEL,No,0.014374801971709454,66,79.5,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4079-WWQQQ,No,0.014365547625278986,72,65.55,Two year,DSL,Bank transfer (automatic),Low Risk (Loyal)
8100-PNJMH,No,0.0143561810038884,68,88.85,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
8181-YHCMF,No,0.014355320390745574,68,60.3,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
2226-ICFDO,No,0.014351915119315769,72,85.9,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
9548-LIGTA,No,0.014344990512434106,61,81.05,Two year,DSL,Mailed check,Low Risk (Loyal)
1088-AUUZZ,No,0.014340089282796563,56,75.85,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
0123-CRBRT,No,0.01430308732875296,61,88.1,Two year,DSL,Mailed check,Low Risk (Loyal)
3161-ONRWK,No,0.014300067441412299,60,65.85,One year,DSL,Bank transfer (automatic),Low Risk (Loyal)
5248-YGIJN,No,0.014280358451912877,72,90.25,Two year,DSL,Credit card (automatic),Low Risk (Loyal)
4837-PZTIC,No,0.014277615049732881,47,41.9,Two year,DSL,Mailed check,Low Risk (Loyal)
